name,id,class,mass,fall,year,reclat,reclong
Knowles,12334,"Iron, IIIAB",161000.0,Found,1903,36.9,-100.21667
Kodaikanal,12338,"Iron, IIE",15900.0,Found,1898,10.26667,77.4
Kofa,12339,"Iron, IAB-sHH",490.0,Found,1893,33.5,-114.0
Kokomo,12340,"Iron, IVB",1800.0,Found,1862,40.48333,-86.36667
Kokstad,12341,"Iron, IIIE",341000.0,Found,1884,-30.55,29.41667
Koltsovo,30742,H4,20020.0,Found,2004,54.7505,36.978
Königsbrück,34493,H/L4,51.8,Found,2004,51.26667,13.9
Kopjes Vlei,12345,"Iron, IIAB",13600.0,Found,1914,-29.3,21.15
Koraleigh,12346,L6,450.0,Found,1943,-35.1,143.4
Korra Korrabes,12347,H3,140000.0,Found,1996,-25.2,18.08333
Korrelocking,12348,Unknown,,Found,1937,-26.0,122.0
Kossuth,12350,"Iron, IVA",5900.0,Found,1975,40.66667,-84.35
Kota-Kota,12351,EH3,334.0,Found,1905,-13.01667,34.2
Kouga Mountains,12352,"Iron, IIIAB",1173000.0,Found,1903,-33.61667,24.0
Kramer Creek,12354,L4,2300.0,Found,1966,38.3925,-104.17667
Krasnodar,44716,L5,2040.0,Found,2006,45.00569,39.20519
Krasnojarsk,12356,"Pallasite, PMG-an",700000.0,Found,1749,54.9,91.8
Kress (a),12358,L6,12500.0,Found,1951,34.35833,-101.73
Kress (b),12359,L4,2600.0,Found,1966,34.35833,-101.73
Kress (c),12360,L6,5600.0,Found,1978,34.33833,-101.71667
Kress (d),12361,H5,57.0,Found,1994,34.38333,-101.71667
Krider,12362,H6,2386.0,Found,1978,34.46667,-103.92167
Krzadka,12365,Iron,2500.0,Found,1929,50.375,21.73333
Ksar el Hajoui,53825,L6,3100.0,Found,2010,31.99317,-2.99347
Ksar Ghilane ,54553,L6,5511.0,Found,2008,32.681,9.72872
Kufra,12366,H5,344.0,Found,1999,24.47333,23.04333
Kuga,12367,"Iron, IIIAB",5600.0,Found,1950,34.1,132.08333
Kulnine,12372,L6,55300.0,Found,1886,-34.15,141.78333
Kumdah,12374,Iron,,Found,1973,20.38333,45.08333
Kumerina,12375,"Iron, IIC",53500.0,Found,1937,-24.91667,119.41667
Kumiva Valley,12376,H5,30.15,Found,2001,40.37972,-119.08639
Kumtag,49512,H5,26000.0,Found,2008,41.66889,93.17306
Kumtag ,56383,L4,557.0,Found,2011,41.5,93.55
Kyancutta,12386,"Iron, IIIAB",32700.0,Found,1932,-33.28333,136.0
Kybo ,12387,LL5,2492.7,Found,1984,-31.18333,126.41667
Kybunga,12388,L5,7900.0,Found,1956,-33.9,138.48333
Kyle,12389,L6,7780.0,Found,1965,29.975,-97.86667
La Banderia,12391,LL5,54.3,Found,1986,24.35,-102.16667
La Caille,12393,"Iron, ungrouped",626000.0,Found,1828,43.73333,6.78333
La Ciénega,51052,H6,7632.0,Found,2007,30.20186,-111.93587
La Escondida,12397,H5,8.2,Found,1979,24.34167,-102.075
La Esmeralda,12398,L6,483.0,Found,1999,27.06667,-103.43333
La Grange,12399,"Iron, IVA",50800.0,Found,1860,38.4,-85.36667
La Lande,12400,L5,30000.0,Found,1933,34.45,-104.13333
La Luz,48962,H4,4798.0,Found,2005,33.00383,-105.85083
La Porte,12401,"Iron, IIIAB",14540.0,Found,1900,41.6,-86.71667
La Primitiva,12402,"Iron, IIG",27400.0,Found,1888,-19.91667,-69.81667
La Villa,12405,H4,19800.0,Found,1956,26.27167,-97.90167
La Yesera ,12406,H6,205.0,Found,2003,-23.2705,-70.483
Lac Dodon,12409,"Iron, IAB complex",800.0,Found,1993,45.95,-73.91667
Ladder Creek,12410,L6,35100.0,Found,1937,38.61667,-101.63333
Lafayette (stone),12412,Martian (nakhlite),800.0,Found,1931,40.41667,-86.88333
Lago Valscura,32764,H5,200.0,Found,1995,44.19167,7.20028
Laguna Manantiales,12413,Iron,92000.0,Found,1945,-48.58333,-67.41667
Lahmada,12414,H6,7360.0,Found,1998,27.16667,-9.5
Lahmada ,12415,L6,360.1,Found,1999,27.16667,-9.5
Lahoma,12432,L5,21800.0,Found,1963,36.38333,-98.08333
Lake Bonney,12436,L6,2750.0,Found,1961,-37.75,140.3
Lake Brown,12437,L6,23400.0,Found,1919,-31.0,118.5
Lake Carnegie,55549,Eucrite-cm,12.1,Found,1992,-26.21667,122.5
Lake Frome ,12438,H5,32.5,Found,1992,-30.71061,140.15142
Lake Grace,12443,L6,10500.0,Found,1956,-33.06667,118.21667
Lake Labyrinth,12444,LL6,25850.0,Found,1924,-30.53333,134.75
Lake Machattie,12445,H5,2600.0,Found,1988,-24.83333,139.8
Lake Murray,12446,"Iron, IIAB",270000.0,Found,1933,34.1,-97.0
Lake Torrens,12447,L6,906.0,Found,1989,-31.03333,138.2
Laketon,12448,L6,3600.0,Found,1937,35.56667,-100.66667
Lakeview,12449,H4,1238.0,Found,1970,34.53333,-101.7
Lakewood,12450,L6,46500.0,Found,1955,32.62972,-104.35
Lamesa,12452,"Iron, IAB-sLM",16900.0,Found,1981,32.88333,-101.88333
Lamont,12453,Mesosiderite,38690.0,Found,1940,38.07778,-96.02639
Lancaster County,12454,Iron,13000.0,Found,1903,40.66667,-96.75
Landes,12457,"Iron, IAB-MG",69800.0,Found,1930,38.9,-79.18333
Landor,12458,Iron,9000.0,Found,1931,-25.66667,117.0
Landreth Draw,12459,H5,,Found,1955,37.25,-98.13333
Langwies,12462,H6,16.5,Found,1985,46.81667,9.71667
Lanton,12463,"Iron, IIIAB",13780.0,Found,1932,36.53333,-91.8
LaPaz Icefield ,12471,L5,1313.7,Found,2002,-86.36667,-70.0
Larned,50998,Aubrite-an,28100.0,Found,1977,38.1995,-99.162
Las Colonas,12733,Howardite,148.0,Found,1994,22.58333,-101.98333
Las Cruces,55759,"Iron, IIIAB",528.0,Found,2001,-23.38316,-70.58605
Las Salinas,12734,"Iron, IIIAB",3515.0,Found,1905,-23.0,-69.5
Lasher Creek,12735,Iron,639.5,Found,1948,42.83333,-74.5
Latham,12736,L6,,Found,1977,-29.75,116.43333
Laughlin,53492,H5,10.0,Found,2008,35.16867,-114.455
Laundry East,12737,H3.7,43.1,Found,1967,-31.53333,127.1
Laundry Rockhole,12738,H5,1443.0,Found,1967,-31.53333,127.01667
Laundry West,12739,L4,4002.0,Found,1967,-31.46667,126.93333
Laurens County,12741,"Iron, ungrouped",2150.0,Found,1857,34.5,-82.03333
Lavras do Sul,52092,L5,1000.0,Found,1985,-30.8,-53.9
Lawrence,12744,L6,515.0,Found,1928,38.96667,-95.16667
Lazarev,12745,"Iron, ungrouped",10000.0,Found,1961,-71.95,11.5
Lazbuddie,12746,LL5,8600.0,Found,1970,34.5,-102.75
Lea County ,12750,H5,498.0,Found,1988,32.03333,-103.15
Leander,12753,L4,760.0,Found,1940,30.6,-97.9
Lebedinnyi,12754,Iron,410.0,Found,1925,55.95,125.4
Lefroy,12757,Iron,3.3,Found,1904,-40.73333,146.96667
Leikanger,12761,L6,1513.0,Found,1978,61.26667,6.85
Lemmon,12762,H5,6680.0,Found,1984,45.93333,-102.18333
Lenarto,12763,"Iron, IIIAB",108500.0,Found,1814,49.0,21.0
Leon,12764,H5,30000.0,Found,1943,37.66667,-96.76667
Leonora,55550,L4,2572.0,Found,1990,-28.84519,121.397
Leoville,12766,CV3,8100.0,Found,1961,39.63333,-100.46722
Leoville (b),12767,OC,2500.0,Found,1969,39.60833,-100.475
Leshan,12770,"Iron, IIE",344.0,Found,1964,29.6,103.7
Leslie,12771,H5,895.0,Found,1968,34.61139,-100.855
Lewis Cliff ,12773,Eucrite-pmict,210.3,Found,1985,-84.29185,161.31334
Lewiston,14643,H4,4416.0,Found,1983,34.00833,-103.60278
Lexington County,14644,"Iron, IAB-MG",4760.0,Found,1880,34.0,-81.25
Liangcheng,14645,"Iron, IIIAB",200000.0,Found,1959,40.5,112.5
Lick Creek,14647,"Iron, IIAB",1240.0,Found,1879,35.66667,-80.25
Lider (a),14648,L5,2160.0,Found,1972,34.655,-101.64
Lider (b),14649,H5,1800.0,Found,1972,34.655,-101.64
Lime Creek,14651,"Iron, IAB-ung",20000.0,Found,1834,31.55,-87.51667
Lincoln County,14654,L6,4500.0,Found,1937,39.36667,-103.16667
Linville,14656,"Iron, IAB-sHH",442.0,Found,1882,35.86667,-81.91667
Linwood,14657,"Iron, IAB-MG",46000.0,Found,1940,41.43333,-96.96667
Lipovsky,14658,"Pallasite, PMG",3500.0,Found,1904,49.08333,42.51667
Lismore,14660,"Iron, IIIAB?",10000.0,Found,1959,-35.95,143.33333
Little Ash Creek,14662,L5,21.4,Found,2001,34.38667,-112.02833
Little Harquahala Mountains,53484,H-melt rock,262.2,Found,2006,33.69177,-113.63612
Little Minnie Creek,14663,L4,357.0,Found,1997,-24.13833,115.87167
Little River (a),14665,H6,4400.0,Found,1967,38.38333,-98.01667
Little River (b),14666,H4/5,11700.0,Found,1965,38.44,-98.06667
Little Spring Creek,30743,H5,2950.0,Found,1937,37.68333,-105.7
Littlerock,14667,H6,19050.0,Found,1979,34.51667,-117.98333
Livingston (Montana),14668,"Iron, IIIAB",1600.0,Found,1936,45.6,-110.58333
Livingston (Tennessee),14669,"Iron, IAB-ung",235.0,Found,1937,36.41667,-85.25
Lixian,56075,"Iron, IIAB",43000.0,Found,2005,29.85167,111.59833
Llano River,53635,"Iron, IIIAB",4318.0,Found,1975,30.52213,-99.73698
Lockney,14672,L6,824.0,Found,1944,34.15,-101.3
Locust Grove,14673,"Iron, IIAB",10000.0,Found,1857,33.33333,-84.1
Logan,14677,H5,1315.0,Found,1918,36.58333,-100.2
Lombard,14679,"Iron, IIAB",7000.0,Found,1953,46.1,-111.4
Lonaconing,14680,"Iron, IAB-sHL",1400.0,Found,1888,39.41667,-79.15
Lone Island Lake,55762,"Iron, IAB-sLL",4800.0,Found,2005,50.00957,-95.38537
Lone Star,14682,H4,4300.0,Found,1965,34.25972,-101.40833
Lone Tree,14683,H4,20676.0,Found,1971,41.5,-91.47917
Lonewolf Nunataks ,14684,EL6,1947.1,Found,1994,-81.33333,152.83333
Long Island,14694,L6,564000.0,Found,1891,39.93333,-99.6
Longchang,14695,"Iron, IVA-an",158500.0,Found,1781,29.3,105.3
Longtian,14696,"Iron, IIIAB",350000.0,Found,1991,27.35,108.5
Lookout Hill,14697,CM2,16.6,Found,1976,-30.09056,128.80583
Loomis,14698,L6,3020.0,Found,1933,40.46667,-99.5
Loongana ,14699,C4-ung,179.0,Found,1990,-30.6,127.16667
Loop,14702,L6,5600.0,Found,1962,32.9,-102.28333
Loop (b),14703,H,1600.0,Found,1964,32.99167,-102.38833
Loop (c),14704,OC,861.0,Found,1964,32.98333,-102.38833
Lorenzo,44717,L5,611.9,Found,1941,41.03333,-102.88333
Loreto,14705,"Iron, IIIAB",94800.0,Found,1896,26.01667,-111.36667
Los Cerrillos,45815,H4,1000.0,Found,2006,-28.9725,-63.341111
Los Lunas,14707,H4,94.5,Found,1978,34.8125,-106.79167
Los Reyes,14709,"Iron, IIIAB",19500.0,Found,1897,19.26667,-97.28333
Los Sauces,14710,Iron,997000.0,Found,1937,-29.41667,-66.85
Los Vientos ,54671,Diogenite-pm,73.0,Found,2009,-24.7,-69.75
Lost Creek,14712,H3.8,4018.0,Found,1916,39.12417,-98.16778
Lost Draw,14713,OC,309.0,Found,1980,33.28944,-102.54306
Lost Lake,14714,L6,11.0,Found,1931,37.65,-105.73333
Losttown,14715,"Iron, IID",3000.0,Found,1868,34.25,-84.5
Lovina,45978,"Iron, ungrouped",8200.0,Found,1981,-8.65,115.21667
Loxton,14719,L5,22.0,Found,1968,-34.45,140.56667
Lubbock,14722,L5,1457.8,Found,1938,33.6,-101.73333
Lucerne Valley ,14725,L6,15.8,Found,1963,34.5,-116.95
Lucky Hill,14749,"Iron, IIIAB",20500.0,Found,1885,17.9,-77.63333
Lueders,14750,"Iron, IAB-MG",35400.0,Found,1973,32.83611,-99.60417
Luis Lopez,14751,"Iron, IIIAB",7000.0,Found,1896,34.0,-106.96667
Lujan,14752,Iron,50.0,Found,1878,-34.66667,-59.36667
Lunar Dry Lake,30749,L5,32.5,Found,2003,38.39918,-115.9967
Luray,14758,OC,861.0,Found,1976,39.11667,-98.68333
Lushton,14760,L6,6700.0,Found,1914,40.74972,-97.74972
Lusk,14761,Iron,46.0,Found,1940,42.76667,-104.35
Lutschaunig's Stone,14762,L6,100000.0,Found,1861,-27.0,-70.0
Lynch ,14763,L5-6,31.5,Found,1977,-31.01667,127.21667
Mabe,30750,H5,378.0,Found,1999,-21.3,24.1028
MacAlpine Hills ,14775,LL6,54.2,Found,2002,-84.21667,160.5
MacKay Glacier ,15373,CM2,23.4,Found,1992,-76.96667,162.0
Macy,15378,L6,42000.0,Found,1984,34.21667,-103.91667
Madoc,15381,"Iron, IIIAB",168000.0,Found,1854,44.5,-77.46667
Mafuta,15384,"Iron, IID",71500.0,Found,1984,-16.9025,30.40722
Magura,15388,"Iron, IAB-MG",150000.0,Found,1840,49.33333,19.48333
Mainz,15389,L6,1700.0,Found,1852,50.0,8.26667
Majdul ,15390,L6,680.0,Found,1994,25.59567,15.4225
Majuba,30752,L5,370.0,Found,1999,40.6265,-118.41033
Majuba ,30753,H4,2420.0,Found,2003,40.62832,-118.4167
Makarewa,15392,L6,2300.0,Found,1879,-46.31667,168.4
Maldyak,15396,"Iron, IIIAB",992.0,Found,1939,63.33333,148.16667
Maltahöhe,15399,"Iron, IAB-sLM",22270.0,Found,1991,-24.91667,16.98333
Mandalay Spring,57454,L6,2854.0,Found,2012,40.89201,-118.55319
Mangalo,15404,L6,1050.0,Found,1975,-33.56667,136.65
Mangum,55331,H4,750.0,Found,2008,34.849,-99.704
Manitouwabing,15406,"Iron, IIIAB",39000.0,Found,1962,45.44,-79.87556
Manlai,15407,"Iron, ungrouped",166800.0,Found,1954,44.33333,106.5
Mantos Blancos,15408,"Iron, IVA",10300.0,Found,1876,-23.45,-70.11667
Mapleton,15410,"Iron, IIIAB",49000.0,Found,1939,42.18333,-95.71667
Maralinga,15412,CK4-an,3388.0,Found,1974,-30.3,131.26667
Marburg,15413,Pallasite,3000.0,Found,1906,50.81667,8.76667
Marengo,15415,L6,68.0,Found,1991,42.29111,-88.62556
Maria da Fé,15416,"Iron, IVA",18000.0,Found,1987,-22.3,-45.36667
Maria Elena (1935),15417,"Iron, IVA",15500.0,Found,1935,-22.33333,-69.66667
Maricopa,15420,H,50.0,Found,1980,33.25,-112.05
Mar'inka,15423,"Iron, IIAB",144.0,Found,1976,47.9,37.5
Marion (Kansas),15425,L5,2890.0,Found,1955,38.36667,-97.03333
Markovka,15427,H4,54200.0,Found,1967,52.4,79.8
Markovka (b),30755,L5,207.0,Found,2003,52.42405,79.68128
Marlow,15428,L5,68000.0,Found,1936,34.6,-97.91667
Maroo,15431,LL6,236.0,Found,1991,-25.73333,142.95
Marshall County,15433,"Iron, IIIAB",6800.0,Found,1860,37.0,-88.25
Marsland,15434,H5,6850.0,Found,1933,42.45,-103.3
Mart,15435,"Iron, IVA",7140.0,Found,1898,31.5,-96.88333
Maslyanino,15439,"Iron, IAB complex",26000.0,Found,1992,54.25,84.33333
Mason ,15440,H5,113.3,Found,1977,-29.95,128.08333
Massenya,15442,H5,612.4,Found,1958,11.35,16.15
Matsitama,30756,H4/5,187.0,Found,1999,-21.0909,26.4859
Mayday,15448,H4,6900.0,Found,1955,39.47444,-96.925
Mayerthorpe,15449,"Iron, IAB complex",12610.0,Found,1964,53.775,-115.03333
Mayfield,15450,H4,38400.0,Found,1972,37.30833,-97.545
Mayodan,15452,"Iron, IIAB",15400.0,Found,1920,36.38333,-79.86667
Mbosi,15456,"Iron, ungrouped",16000000.0,Found,1930,-9.11667,33.06667
McAddo,15457,L6,1100.0,Found,1935,33.75,-100.93333
McCook,15459,L6,3602.0,Found,1965,40.02,-100.78333
McCracken,15460,H4/5,1530.0,Found,1980,38.525,-99.81
McKenzie Draw (a),15461,H4,11800.0,Found,1989,32.925,-102.625
McKenzie Draw (b),15462,H4,2990.0,Found,1989,32.925,-102.625
McKinney,15463,L4,150000.0,Found,1870,33.18333,-96.71667
McLean,15464,H6,4300.0,Found,1939,35.23333,-100.6
Meadow (a),15465,H5,1495.0,Found,1975,33.33139,-102.26889
Meadow (b),15466,L6,691.0,Found,1981,33.33139,-102.26889
Mejillones,15472,"Iron, IIAB",14830.0,Found,1875,-23.1,-70.5
Mellenbye,15473,LL6,1181.6,Found,1929,-28.85,116.28333
Melnikovo,15474,LL6,545.6,Found,1983,49.78333,35.6
Melrose (a),15475,L5,36400.0,Found,1933,34.38333,-103.61667
Melrose (b),15476,Howardite,50.5,Found,1971,34.39833,-103.605
Melvern Lake,15477,H5,7746.0,Found,1950,38.525,-95.78056
Menindee Lakes ,15479,L6,747.0,Found,1969,-33.16667,141.75
Mercedes,34496,H5,3301.0,Found,1994,-34.66667,-59.33333
Merceditas,15487,"Iron, IIIAB",42900.0,Found,1884,-26.33333,-70.28333
Mereta,15488,H4,1417.5,Found,1941,31.42611,-100.13333
Meridiani Planum,32789,"Iron, IAB complex",,Found,2005,-1.94617,174.47332999999998
Mertzon,15490,"Iron, IAB-ung",3720.0,Found,1943,31.26667,-100.83333
Merweville,15493,L5,6970.0,Found,1977,-32.75833,21.68333
Mesa Verde Park,15494,"Iron, IAB-ung",3500.0,Found,1922,37.16667,-108.5
Metameur ,44719,LL6,748.0,Found,2005,33.35,10.4
Meteorite Hills ,15496,L5,16.3,Found,2000,-79.68333,159.75
Meteorite Hills A,16597,H4,624.4,Found,1978,-79.68333,155.75
Metsäkylä,16625,H4,1200.0,Found,1938,60.65,27.06667
Miami,16630,H5,57700.0,Found,1930,35.66667,-100.6
Midland,16633,Iron,34.0,Found,1960,44.75,-79.88333
Miles,16641,"Iron, IIE",265000.0,Found,1992,-27.83333,150.33333
Millarville,16642,"Iron, IVA",15636.0,Found,1977,50.79722,-114.30944
Millen,16644,H4,40800.0,Found,1975,32.83528,-81.87389
Miller (Kansas),16646,H4,970.0,Found,1950,38.625,-96.02278
Miller Butte ,16647,L5,6260.0,Found,2001,-72.68417,161.31583
Miller Range ,16651,Martian (nakhlite),715.2,Found,2003,-83.25,157.0
Northwest Africa ,17060,H5,1145.0,Found,0,29.91667,-5.58333
Millrose,16686,L6,7464.0,Found,1984,-26.33333,121.0
Mills,16687,H6,88000.0,Found,1970,36.23,-104.11889
Milly Milly,16688,"Iron, IIIAB",26500.0,Found,1921,-26.11667,116.66667
Milnesand (stone),16690,L6,34.0,Found,1981,33.63333,-103.33333
Milton,16691,"Pallasite, ungrouped",2040.0,Found,2000,40.2875,-95.37667
Minas Gerais,16693,L6,1224.0,Found,1888,-18.5,-44.0
Mincy,16694,Mesosiderite-B4,89400.0,Found,1857,36.55,-93.1
Minqar Abd el Nabi,44722,H6,362.0,Found,1992,29.90889,29.90833
Mission,16704,L,12000.0,Found,1949,43.31667,-100.76667
Misteca,16705,"Iron, ungrouped",10000.0,Found,1804,16.8,-97.1
Moama,16708,Eucrite-cm,3416.0,Found,1940,-35.95,144.51667
Moapa Valley,48952,CM1,698.8,Found,2004,36.55722,-114.42694
Moctezuma,16710,"Iron, IAB-sLL",1700.0,Found,1889,29.8,-109.66667
Modoc (1948),16712,H6,1800.0,Found,1948,38.5,-101.1
Mohawk,34059,"Iron, IAB complex",586.0,Found,2000,32.73,-113.71
Mokrousovo,16714,L/LL4/5,789.2,Found,1968,55.9,66.7
Molong,16716,"Pallasite, PMG",104000.0,Found,1912,-33.28333,148.88333
Monahans (1938),16718,"Iron, IIF",27900.0,Found,1938,31.48333,-102.88333
Mont Dieu,16722,"Iron, ungrouped",360000.0,Found,1994,49.55,4.86667
Monte Colina,16724,L3,116.8,Found,1963,-29.4,139.98333
Monticello,16728,Howardite,210.0,Found,1982,36.95,-84.9
Monturaqui,16731,"Iron, IAB?",2000.0,Found,1965,-23.93333,-68.28333
Monument Draw,16732,Acapulcoite,524.5,Found,1985,32.50333,-102.74333
Moonbi,16734,"Iron, IIIF",13200.0,Found,1892,-30.91667,151.28333
Moorabie,16735,L3.8-an,14040.0,Found,1965,-30.01667,141.06667
Moorumbunna,16739,"Iron, IIIAB",77000.0,Found,1943,-28.91667,136.25
Morasko,16741,"Iron, IAB-MG",290000.0,Found,1914,52.46667,16.9
Morden,16743,"Iron, IAB?",2426.0,Found,1922,-30.5,142.33333
Moriarty,16744,L,330.0,Found,1975,34.98333,-106.05
Morito,16745,"Iron, IIIAB",10100000.0,Found,1600,27.05,-105.43333
Morland,16746,H6,295000.0,Found,1890,39.33333,-100.06667
Morokweng,48656,LL6,750.0,Found,2004,-26.37247,23.52395
Morradal,16748,"Iron, ungrouped",2750.0,Found,1892,62.0,7.66667
Morrill,16749,"Iron, IAB-an",1387.0,Found,1920,42.18333,-103.93333
Morristown,16750,Mesosiderite-A3,16300.0,Found,1887,36.2,-83.38333
Morro do Rocio,16751,H5,369.0,Found,1928,-27.0,-51.0
Morro la Mina,16752,H5,1430.0,Found,1986,-24.24667,-68.85333
Morrow County,51707,L6,18200.0,Found,1999,45.5,-119.5
Morton,16753,H6,6400.0,Found,1980,33.71667,-102.76667
Morven,16754,H4/5,7100.0,Found,1925,-44.81667,171.13333
Mosca,16755,L6,6220.0,Found,1942,37.63333,-105.83333
Moshesh,16756,H,200000.0,Found,0,-30.1,28.71667
Mosquero,16757,H4,1800.0,Found,1963,35.75,-103.93333
Mossgiel,16758,L4,32383.0,Found,1967,-33.31667,144.78333
Motpena (a),16760,L6,8810.0,Found,1968,-31.1,138.26667
Motpena (b),16761,Chondrite-ung,304.0,Found,1972,-31.2,138.3
Mount Ayliff,16763,"Iron, IAB-MG",13600.0,Found,1907,-30.81667,29.35
Mount Baldr A,16764,H6,4108.0,Found,1976,-77.58389,160.32639
Mount DeWitt ,16768,LL6,725.2,Found,2004,-77.20919,159.76117
Mount Dooling,16771,"Iron, IC",734000.0,Found,1909,-29.45,119.71667
Mount Dyrring,16772,Pallasite,11300.0,Found,1903,-32.33333,151.2
Mount Edith,16773,"Iron, IIIAB",326000.0,Found,1913,-22.5,116.16667
Mount Egerton,16774,Aubrite-an,22000.0,Found,1941,-24.76667,117.7
Mount Howe ,16775,H6,2104.2,Found,1988,-87.36667,-149.5
Mount Joy,16779,"Iron, IIAB",384000.0,Found,1887,39.78333,-77.21667
Mount Leake,45812,L5,3667.0,Found,1998,-25.87667,119.07333
Mount Magnet,16780,"Iron, IAB-sHH",16600.0,Found,1916,-28.16667,118.5
Mount Margaret,16781,L5,850.0,Found,1972,-28.83333,122.18333
Mount Moroto,52858,L6,752.0,Found,1995,2.5,34.75
Mount Morris (New York),16782,H,12.5,Found,1897,42.7,-77.88333
Mount Morris (Wisconsin),16783,"Iron, IAB-an",676.0,Found,1937,44.0,-89.25
Mount Ouray,16784,"Iron, IID",900.0,Found,1898,38.41667,-106.21667
Mount Padbury,16785,Mesosiderite-A1,272000.0,Found,1964,-25.66667,118.1
Mount Prestrud ,16786,H5,2431.8,Found,1995,-86.56667,-165.11667
Mount Sir Charles,16803,"Iron, IVA",22900.0,Found,1942,-23.83333,134.03333
Mount Vernon,16806,"Pallasite, PMG",159000.0,Found,1868,36.93333,-87.4
Mount Walton ,16807,H4/5,271.6,Found,2001,-72.45,160.335
Mount Wegener,16809,"Iron, IIIAB",3480.0,Found,1988,-80.7,-23.58333
Mount Wisting ,16810,H3.3,2733.0,Found,1995,-86.45,-165.43333
Mrirt,16819,Iron,79900.0,Found,1937,33.13333,-5.56667
Muckera ,16821,Howardite,513.0,Found,1950,-30.08333,130.03333
Mud Dry Lake,16840,H3,18255.0,Found,2002,37.8594,-117.02097
Muenatauray,16842,"Iron, IIAB",30000.0,Found,1960,4.9,-61.2
Mughsayl,45979,L6,300.0,Found,2005,16.9245,53.785
Mühlau,16843,OC,5.0,Found,1877,47.28333,11.41667
Muizenberg,16844,L6,4610.0,Found,1880,-34.1,18.46667
Mukinbudin,45813,H5,8200.0,Found,1938,-30.91667,118.2
Mulberry Draw,16845,L5,9716.0,Found,1963,35.63333,-100.13333
Muleshoe,16846,H4/6,3600.0,Found,1972,34.12167,-102.695
Mulga (north),16847,H6,19900.0,Found,1964,-30.18333,126.36667
Mulga (south),16848,H4,894.0,Found,1963,-30.2,126.36667
Mulga (west),16849,C5/6-ung,169.2,Found,1971,-30.18333,126.36667
Mundrabilla,16852,"Iron, IAB-ung",24000000.0,Found,1911,-30.78333,127.55
Mundrabilla ,16853,H5,251.0,Found,1971,-30.88333,127.55
Mungindi,16872,"Iron, IAB-sLM",51300.0,Found,1897,-28.93333,148.95
Muonionalusta,16873,"Iron, IVA",230000.0,Found,1906,67.8,23.1
Murchison Downs,16876,"Iron, ungrouped",33.0,Found,1925,-26.66667,119.0
Murfreesboro,16877,"Iron, ungrouped",8600.0,Found,1847,35.83333,-86.41667
Murnpeowie,16878,"Iron, IC",1143000.0,Found,1909,-29.58333,139.9
Muroc,16879,L,18.4,Found,1936,34.91667,-117.83333
Muroc Dry Lake,16880,L6,223.0,Found,1936,34.91667,-117.83333
Murphy,16881,"Iron, IIAB",7700.0,Found,1899,35.1,-84.03333
Murzuq Idhån,16883,H4,35.0,Found,1997,23.8,12.31667
Muslyumovo,16884,H4,10580.0,Found,1964,55.3,53.2
Mut,30757,H5,1800.0,Found,2003,25.59983,28.45217
Myersville,16886,OC,5397.0,Found,1969,28.95,-97.40278
Myrtle Springs,16888,H4,52.99,Found,2002,-30.45383,137.99017
Nagy-Vázsony,16894,"Iron, IAB-sLL",2000.0,Found,1890,46.98333,17.7
Nahuel Niyeu,50766,H5,10540.0,Found,2005,-40.53333,-66.63333
Naifa,16895,Iron,8.0,Found,1932,19.93333,51.21667
Naiman,16896,L6,1050.0,Found,1982,42.83333,120.66667
Nainital,16897,L,5000.0,Found,1980,29.36667,79.43333
Nallah,16900,H,4.62,Found,1968,-31.96667,126.25
Namib Desert,16901,H4,1000.0,Found,1979,-24.75,15.36667
Nantan,16906,"Iron, IAB-MG",9500000.0,Found,1958,25.1,107.7
Nardoo (no. 1),16910,H5,3180.0,Found,1944,-29.53333,143.98333
Nardoo (no. 2),16911,L6,1694.0,Found,1944,-29.5,144.06667
Naretha,16913,L4,5500.0,Found,1915,-31.0,124.83333
Narraburra,16915,"Iron, IIIAB",32200.0,Found,1855,-34.25,147.7
Naruna (a),16916,H4,672.3,Found,1935,30.95,-98.26667
Naruna (b),16917,H4,513.3,Found,1942,30.95,-98.28333
Naryilco,16918,LL6,27000.0,Found,1975,-28.6,141.15
Näs,16919,LL6,375.0,Found,1907,59.18333,12.21667
